Giorno,Postazione,Strada,Transiti - Totale
06/02/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,23702
06/02/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,24843
06/02/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),2454
06/02/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),2436
06/02/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,1532
06/02/2025,223,SS 357 tra Castelguelfo (SS 9) e Noceto,11187
06/02/2025,226,SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ,11838
06/02/2025,227,SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia),47
06/02/2025,228,SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma),8463
06/02/2025,229,SP 111 tra Poviglio e Boretto,12426
06/02/2025,230,SP 62Rvar tra Boretto e Gualtieri ,10861
06/02/2025,231,SP 63R tra Santa Vittoria e Gualtieri ,6728
06/02/2025,237,SP 23 tra Quattro Castella e Montecavolo,15613
06/02/2025,238,SP 37 tra Albinea e Scandiano,11405
06/02/2025,239,SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena),24277
06/02/2025,243,SP 27 a Calcara tra Ponte Samoggia e Muffa,7228
06/02/2025,245,SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna),6161
06/02/2025,247,SP 255 tra Nonantola e Sant'Agata Bolognese,11281
06/02/2025,251,SP 610 tra Imola e Casalfiumanese ,13155
06/02/2025,252,SS 253bis a Villa Fontana tra Budrio e Medicina,9466
06/02/2025,256,SP 302R tra Faenza e Brisighella,8064
06/02/2025,259,SP 7 (ex SS 71bis) a La Pioppa tra A 14 (casello Cesena) e confine provinciale Forli'-Cesena/Ravenna (SSPP 33),8248
06/02/2025,261,SS 9 a Case Missiroli tra tangenziale di Cesena e Gambettola,2786
06/02/2025,262,SS 9 tra Savignano sul Rubicone e Santarcangelo di Romagna (confine provinciale Forli'-Cesena/Ravenna),15083
06/02/2025,263,Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico,15877
06/02/2025,269,SS 12 tra Tre Torri (Cavezzo) e Medolla,19596
06/02/2025,275,SP 5 tra Granarolo dell'Emilia e Minerbio,10662
06/02/2025,276,SS 253bis tra Granarolo dell'Emilia e ponte torrente Idice (Riccardina),13073
06/02/2025,278,SP 6 tra Budrio e SS 253,12248
06/02/2025,279,SP 31 tra Colunga (SP 28/Castenaso) e Ponte Rizzoli,13468
06/02/2025,280,SP 26 tra Gesso e Ponte Rivabella,20378
06/02/2025,281,SP 78/1 tra Bazzano e Monteveglio,5882
06/02/2025,285,SP 1 tra Crevalcore e San Matteo della Decima,6115
06/02/2025,287,SP 6 tra Cento e Reno Finalese/Reno Centese (confine provinciale Ferrara/Modena),8228
06/02/2025,289,SP 66 (ex SS 255) tra Cento e Sant'Agostino,13208
06/02/2025,290,SP 11 tra Pieve di Cento e San Pietro in Casale,7161
06/02/2025,291,SP 4 tra San Pietro in Casale e San Vincenzo/San Venanzio,1032
06/02/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,17041
06/02/2025,295,SP 9 tra Torrile e Colorno,4973
06/02/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,8428
06/02/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,6733
06/02/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),10051
06/02/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,7118
06/02/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4191
06/02/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4487
06/02/2025,307,SS 45 a Travo tra Rivergaro e Perino,4226
06/02/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,6653
06/02/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,17797
06/02/2025,311,SP 62Rvar tra San Giacomo e Tagliata,4394
07/02/2025,9,SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe,1184
07/02/2025,12,SS 16 tra A 14 (casello Cattolica) e confine regionale Marche,15432
07/02/2025,16,SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia),1785
07/02/2025,17,SS 12 tra Mirandola e confine regionale Lombardia,1131
07/02/2025,19,SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia),12669
07/02/2025,25,SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia,27684
07/02/2025,29,SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia),23414
07/02/2025,53,SS 309 a San Giuseppe di Comacchio,10173
07/02/2025,95,SS 10 tra Castel San Giovanni e Sarmato,13723
07/02/2025,98,SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana),2715
07/02/2025,107,SP 85 tra Rubiera e Fontana (viadotto A 1),9642
07/02/2025,112,SP 111 tra Boretto e ponte fiume Po (confine regionale Lombardia),11433
07/02/2025,115,SP 68 (ex SS 495) ad Ariano Polesine (confine regionale Veneto),2909
07/02/2025,116,SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna,542
07/02/2025,117,SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana,5240
07/02/2025,118,SS 45 tra Ottone e Gorreto (confine regionale Liguria),4490
07/02/2025,122,SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia,28139
07/02/2025,123,SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo,17991
07/02/2025,124,SS 45 a Quarto tra Piacenza e Settima/Niviano,16917
07/02/2025,126,SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino,16212
07/02/2025,127,SS 9 tra Piacenza e Pontenure,24779
07/02/2025,128,SS 10 tra A 1/A 21 (casello Piacenza sud) e il bivio SP 587R,17831
07/02/2025,130,SS 62 tra Parma e Collecchio,20432
07/02/2025,132,SP 513R tra Parma e bivio Pilastrello/Monticelli Terme,22962
07/02/2025,133,SP 62R tra Parma (viadotto A 1) e Sorbolo,1739
07/02/2025,134,SS 343 tra A 1 (casello Parma) e San Polo,23088
07/02/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,12488
07/02/2025,137,SP 28 tra Reggio Emilia e Cavriago,21825
07/02/2025,138,SS 63 tra Rivalta (Reggio Emilia) e Puianello,13529
07/02/2025,139,SP 467R tra Fogliano e Scandiano,18395
07/02/2025,140,SS 9 tra Reggio Emilia e Rubiera,2481
07/02/2025,146,SS 12 tra Montale Rangone e Modena (viadotto A 1),20661
07/02/2025,147,SS 623 tra A 1 (casello Modena sud) e Spilamberto,16225
07/02/2025,148,SS 9 tra Modena (Fossalta) e ponte fiume Panaro,2718
07/02/2025,149,SP 255 tra Modena e Navicello (viadotto ferroviario AV),33894
07/02/2025,150,SS 12 tra Modena e Bastiglia,22923
07/02/2025,151,SS 413 tra Modena e Soliera,23806
07/02/2025,152,SS 569 tra tangenziale Bologna e Riale (Zola Predosa/SP 26),68525
07/02/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,11852
07/02/2025,154,SS 65bis tra Rastignano e Pian di Macina/Pianoro,12238
07/02/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),14195
07/02/2025,156,SS 253 tra Villanova di Castenaso/Ca' dell'Orbo e Castenaso,19745
07/02/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,16926
07/02/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',9529
07/02/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),7972
07/02/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,8781
07/02/2025,174,SS 9 tra Ronco e Forlimpopoli ,26612
07/02/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,16558
07/02/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,24749
07/02/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,26078
07/02/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),2629
07/02/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),24326
07/02/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,15607
07/02/2025,223,SS 357 tra Castelguelfo (SS 9) e Noceto,9415
07/02/2025,226,SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ,12476
07/02/2025,227,SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia),4954
07/02/2025,228,SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma),8701
07/02/2025,229,SP 111 tra Poviglio e Boretto,12626
07/02/2025,230,SP 62Rvar tra Boretto e Gualtieri ,10734
07/02/2025,231,SP 63R tra Santa Vittoria e Gualtieri ,6925
07/02/2025,237,SP 23 tra Quattro Castella e Montecavolo,16416
07/02/2025,238,SP 37 tra Albinea e Scandiano,11643
07/02/2025,239,SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena),25045
07/02/2025,243,SP 27 a Calcara tra Ponte Samoggia e Muffa,7421
07/02/2025,245,SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna),6622
07/02/2025,247,SP 255 tra Nonantola e Sant'Agata Bolognese,111
07/02/2025,251,SP 610 tra Imola e Casalfiumanese ,13361
07/02/2025,252,SS 253bis a Villa Fontana tra Budrio e Medicina,9333
07/02/2025,256,SP 302R tra Faenza e Brisighella,8108
07/02/2025,259,SP 7 (ex SS 71bis) a La Pioppa tra A 14 (casello Cesena) e confine provinciale Forli'-Cesena/Ravenna (SSPP 33),8481
07/02/2025,261,SS 9 a Case Missiroli tra tangenziale di Cesena e Gambettola,292
07/02/2025,262,SS 9 tra Savignano sul Rubicone e Santarcangelo di Romagna (confine provinciale Forli'-Cesena/Ravenna),16506
07/02/2025,263,Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico,16969
07/02/2025,269,SS 12 tra Tre Torri (Cavezzo) e Medolla,20207
07/02/2025,275,SP 5 tra Granarolo dell'Emilia e Minerbio,10871
07/02/2025,276,SS 253bis tra Granarolo dell'Emilia e ponte torrente Idice (Riccardina),12939
07/02/2025,278,SP 6 tra Budrio e SS 253,12523
07/02/2025,279,SP 31 tra Colunga (SP 28/Castenaso) e Ponte Rizzoli,13387
07/02/2025,280,SP 26 tra Gesso e Ponte Rivabella,20618
07/02/2025,281,SP 78/1 tra Bazzano e Monteveglio,6129
07/02/2025,285,SP 1 tra Crevalcore e San Matteo della Decima,6426
07/02/2025,287,SP 6 tra Cento e Reno Finalese/Reno Centese (confine provinciale Ferrara/Modena),822
07/02/2025,289,SP 66 (ex SS 255) tra Cento e Sant'Agostino,13328
07/02/2025,290,SP 11 tra Pieve di Cento e San Pietro in Casale,7413
07/02/2025,291,SP 4 tra San Pietro in Casale e San Vincenzo/San Venanzio,10629
07/02/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,17576
07/02/2025,295,SP 9 tra Torrile e Colorno,5006
07/02/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,853
07/02/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,693
07/02/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),10467
07/02/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,7141
07/02/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,43
07/02/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4605
07/02/2025,307,SS 45 a Travo tra Rivergaro e Perino,4585
07/02/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,7154
07/02/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,18134
07/02/2025,311,SP 62Rvar tra San Giacomo e Tagliata,4553
08/02/2025,6,SS 12 tra Fiumalbo e confine regionale Toscana,2288
08/02/2025,9,SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe,9200
08/02/2025,12,SS 16 tra A 14 (casello Cattolica) e confine regionale Marche,13468
08/02/2025,16,SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia),1363
08/02/2025,17,SS 12 tra Mirandola e confine regionale Lombardia,8701
08/02/2025,19,SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia),9873
08/02/2025,25,SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia,27115
08/02/2025,29,SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia),21836
08/02/2025,53,SS 309 a San Giuseppe di Comacchio,7902
08/02/2025,95,SS 10 tra Castel San Giovanni e Sarmato,10459
08/02/2025,98,SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana),2345
08/02/2025,107,SP 85 tra Rubiera e Fontana (viadotto A 1),7692
08/02/2025,112,SP 111 tra Boretto e ponte fiume Po (confine regionale Lombardia),11596
08/02/2025,115,SP 68 (ex SS 495) ad Ariano Polesine (confine regionale Veneto),2403
08/02/2025,116,SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna,5013
08/02/2025,117,SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana,5530
08/02/2025,118,SS 45 tra Ottone e Gorreto (confine regionale Liguria),3830
08/02/2025,122,SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia,24519
08/02/2025,123,SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo,13328
08/02/2025,124,SS 45 a Quarto tra Piacenza e Settima/Niviano,14104
08/02/2025,126,SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino,13395
08/02/2025,127,SS 9 tra Piacenza e Pontenure,18187
08/02/2025,128,SS 10 tra A 1/A 21 (casello Piacenza sud) e il bivio SP 587R,12022
08/02/2025,130,SS 62 tra Parma e Collecchio,16305
08/02/2025,132,SP 513R tra Parma e bivio Pilastrello/Monticelli Terme,17749
08/02/2025,133,SP 62R tra Parma (viadotto A 1) e Sorbolo,14964
08/02/2025,134,SS 343 tra A 1 (casello Parma) e San Polo,17162
08/02/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,987
08/02/2025,137,SP 28 tra Reggio Emilia e Cavriago,17172
08/02/2025,138,SS 63 tra Rivalta (Reggio Emilia) e Puianello,12449
08/02/2025,139,SP 467R tra Fogliano e Scandiano,14753
08/02/2025,140,SS 9 tra Reggio Emilia e Rubiera,21944
08/02/2025,146,SS 12 tra Montale Rangone e Modena (viadotto A 1),17143
08/02/2025,147,SS 623 tra A 1 (casello Modena sud) e Spilamberto,12839
08/02/2025,148,SS 9 tra Modena (Fossalta) e ponte fiume Panaro,2344
08/02/2025,149,SP 255 tra Modena e Navicello (viadotto ferroviario AV),2734
08/02/2025,150,SS 12 tra Modena e Bastiglia,17761
08/02/2025,151,SS 413 tra Modena e Soliera,20911
08/02/2025,152,SS 569 tra tangenziale Bologna e Riale (Zola Predosa/SP 26),64328
08/02/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,10625
08/02/2025,154,SS 65bis tra Rastignano e Pian di Macina/Pianoro,9156
08/02/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),12649
08/02/2025,156,SS 253 tra Villanova di Castenaso/Ca' dell'Orbo e Castenaso,16993
08/02/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,13559
08/02/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',8061
08/02/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),6742
08/02/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,6534
08/02/2025,174,SS 9 tra Ronco e Forlimpopoli ,2245
08/02/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,12486
08/02/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,24824
08/02/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,26383
08/02/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),1756
08/02/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),17966
08/02/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,13158
08/02/2025,223,SS 357 tra Castelguelfo (SS 9) e Noceto,7221
08/02/2025,226,SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ,8809
08/02/2025,227,SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia),3411
08/02/2025,228,SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma),6998
08/02/2025,229,SP 111 tra Poviglio e Boretto,8907
08/02/2025,230,SP 62Rvar tra Boretto e Gualtieri ,7212
08/02/2025,231,SP 63R tra Santa Vittoria e Gualtieri ,5689
08/02/2025,237,SP 23 tra Quattro Castella e Montecavolo,13451
08/02/2025,238,SP 37 tra Albinea e Scandiano,9273
08/02/2025,239,SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena),18874
08/02/2025,243,SP 27 a Calcara tra Ponte Samoggia e Muffa,5541
08/02/2025,245,SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna),5827
08/02/2025,247,SP 255 tra Nonantola e Sant'Agata Bolognese,7325
08/02/2025,251,SP 610 tra Imola e Casalfiumanese ,11643
08/02/2025,252,SS 253bis a Villa Fontana tra Budrio e Medicina,6606
08/02/2025,256,SP 302R tra Faenza e Brisighella,7692
08/02/2025,259,SP 7 (ex SS 71bis) a La Pioppa tra A 14 (casello Cesena) e confine provinciale Forli'-Cesena/Ravenna (SSPP 33),7684
08/02/2025,261,SS 9 a Case Missiroli tra tangenziale di Cesena e Gambettola,22136
08/02/2025,262,SS 9 tra Savignano sul Rubicone e Santarcangelo di Romagna (confine provinciale Forli'-Cesena/Ravenna),8803
08/02/2025,263,Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico,15715
08/02/2025,269,SS 12 tra Tre Torri (Cavezzo) e Medolla,14117
08/02/2025,275,SP 5 tra Granarolo dell'Emilia e Minerbio,8206
08/02/2025,276,SS 253bis tra Granarolo dell'Emilia e ponte torrente Idice (Riccardina),7886
08/02/2025,278,SP 6 tra Budrio e SS 253,8886
08/02/2025,279,SP 31 tra Colunga (SP 28/Castenaso) e Ponte Rizzoli,8462
08/02/2025,280,SP 26 tra Gesso e Ponte Rivabella,17294
08/02/2025,281,SP 78/1 tra Bazzano e Monteveglio,5287
08/02/2025,285,SP 1 tra Crevalcore e San Matteo della Decima,4837
08/02/2025,287,SP 6 tra Cento e Reno Finalese/Reno Centese (confine provinciale Ferrara/Modena),7085
08/02/2025,289,SP 66 (ex SS 255) tra Cento e Sant'Agostino,10591
08/02/2025,290,SP 11 tra Pieve di Cento e San Pietro in Casale,5891
08/02/2025,291,SP 4 tra San Pietro in Casale e San Vincenzo/San Venanzio,8467
08/02/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,13408
08/02/2025,295,SP 9 tra Torrile e Colorno,3498
08/02/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,6859
08/02/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,5694
08/02/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),782
08/02/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,4813
08/02/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,3528
08/02/2025,306,SS 654 tra Ponte dell'Olio e Bettola,3659
08/02/2025,307,SS 45 a Travo tra Rivergaro e Perino,4035
08/02/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,6164
08/02/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,13791
08/02/2025,311,SP 62Rvar tra San Giacomo e Tagliata,5938
09/02/2025,9,SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe,7960
09/02/2025,12,SS 16 tra A 14 (casello Cattolica) e confine regionale Marche,10745
09/02/2025,16,SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia),1092
09/02/2025,17,SS 12 tra Mirandola e confine regionale Lombardia,6732
09/02/2025,19,SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia),7934
09/02/2025,25,SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia,21514
09/02/2025,29,SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia),19397
09/02/2025,53,SS 309 a San Giuseppe di Comacchio,6965
09/02/2025,95,SS 10 tra Castel San Giovanni e Sarmato,7956
09/02/2025,98,SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana),1878
09/02/2025,107,SP 85 tra Rubiera e Fontana (viadotto A 1),5519
09/02/2025,115,SP 68 (ex SS 495) ad Ariano Polesine (confine regionale Veneto),1701
09/02/2025,116,SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna,4255
09/02/2025,117,SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana,6720
09/02/2025,118,SS 45 tra Ottone e Gorreto (confine regionale Liguria),2960
09/02/2025,122,SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia,16741
09/02/2025,123,SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo,9957
09/02/2025,124,SS 45 a Quarto tra Piacenza e Settima/Niviano,10549
09/02/2025,126,SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino,9428
09/02/2025,127,SS 9 tra Piacenza e Pontenure,13002
09/02/2025,128,SS 10 tra A 1/A 21 (casello Piacenza sud) e il bivio SP 587R,8485
09/02/2025,130,SS 62 tra Parma e Collecchio,11505
09/02/2025,132,SP 513R tra Parma e bivio Pilastrello/Monticelli Terme,13356
09/02/2025,133,SP 62R tra Parma (viadotto A 1) e Sorbolo,11643
09/02/2025,134,SS 343 tra A 1 (casello Parma) e San Polo,1354
09/02/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,73
09/02/2025,137,SP 28 tra Reggio Emilia e Cavriago,11381
09/02/2025,138,SS 63 tra Rivalta (Reggio Emilia) e Puianello,9512
09/02/2025,139,SP 467R tra Fogliano e Scandiano,9748
09/02/2025,140,SS 9 tra Reggio Emilia e Rubiera,17801
09/02/2025,146,SS 12 tra Montale Rangone e Modena (viadotto A 1),13374
09/02/2025,147,SS 623 tra A 1 (casello Modena sud) e Spilamberto,10495
09/02/2025,148,SS 9 tra Modena (Fossalta) e ponte fiume Panaro,1813
09/02/2025,149,SP 255 tra Modena e Navicello (viadotto ferroviario AV),20724
09/02/2025,150,SS 12 tra Modena e Bastiglia,13509
09/02/2025,151,SS 413 tra Modena e Soliera,16097
09/02/2025,152,SS 569 tra tangenziale Bologna e Riale (Zola Predosa/SP 26),54718
09/02/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,7644
09/02/2025,154,SS 65bis tra Rastignano e Pian di Macina/Pianoro,6777
09/02/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),8895
09/02/2025,156,SS 253 tra Villanova di Castenaso/Ca' dell'Orbo e Castenaso,12067
09/02/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,11333
09/02/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',632
09/02/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),5064
09/02/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,4627
09/02/2025,174,SS 9 tra Ronco e Forlimpopoli ,17145
09/02/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,9853
09/02/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,20953
09/02/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,23084
09/02/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),1355
09/02/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),13763
09/02/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,966
09/02/2025,223,SS 357 tra Castelguelfo (SS 9) e Noceto,5151
09/02/2025,226,SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ,637
09/02/2025,227,SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia),2387
09/02/2025,228,SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma),5753
09/02/2025,229,SP 111 tra Poviglio e Boretto,6586
09/02/2025,230,SP 62Rvar tra Boretto e Gualtieri ,5955
09/02/2025,231,SP 63R tra Santa Vittoria e Gualtieri ,4035
09/02/2025,237,SP 23 tra Quattro Castella e Montecavolo,9819
09/02/2025,238,SP 37 tra Albinea e Scandiano,6532
09/02/2025,239,SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena),13857
09/02/2025,243,SP 27 a Calcara tra Ponte Samoggia e Muffa,3662
09/02/2025,245,SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna),4137
09/02/2025,247,SP 255 tra Nonantola e Sant'Agata Bolognese,5924
09/02/2025,251,SP 610 tra Imola e Casalfiumanese ,874
09/02/2025,252,SS 253bis a Villa Fontana tra Budrio e Medicina,5406
09/02/2025,256,SP 302R tra Faenza e Brisighella,5842
09/02/2025,259,SP 7 (ex SS 71bis) a La Pioppa tra A 14 (casello Cesena) e confine provinciale Forli'-Cesena/Ravenna (SSPP 33),6467
09/02/2025,261,SS 9 a Case Missiroli tra tangenziale di Cesena e Gambettola,16296
09/02/2025,263,Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico,12771
09/02/2025,269,SS 12 tra Tre Torri (Cavezzo) e Medolla,10945
09/02/2025,275,SP 5 tra Granarolo dell'Emilia e Minerbio,5623
09/02/2025,276,SS 253bis tra Granarolo dell'Emilia e ponte torrente Idice (Riccardina),5991
09/02/2025,278,SP 6 tra Budrio e SS 253,6012
09/02/2025,279,SP 31 tra Colunga (SP 28/Castenaso) e Ponte Rizzoli,6639
09/02/2025,280,SP 26 tra Gesso e Ponte Rivabella,13231
09/02/2025,281,SP 78/1 tra Bazzano e Monteveglio,3527
09/02/2025,285,SP 1 tra Crevalcore e San Matteo della Decima,3005
09/02/2025,287,SP 6 tra Cento e Reno Finalese/Reno Centese (confine provinciale Ferrara/Modena),5062
09/02/2025,289,SP 66 (ex SS 255) tra Cento e Sant'Agostino,7713
09/02/2025,290,SP 11 tra Pieve di Cento e San Pietro in Casale,4125
09/02/2025,291,SP 4 tra San Pietro in Casale e San Vincenzo/San Venanzio,6202
09/02/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,9521
09/02/2025,295,SP 9 tra Torrile e Colorno,2438
09/02/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,4733
09/02/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,4676
09/02/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),5704
