Giorno,Postazione,Strada,Transiti - Totale
23/03/2025,291,SP 4 tra San Pietro in Casale e San Vincenzo/San Venanzio,7129
24/03/2025,291,SP 4 tra San Pietro in Casale e San Vincenzo/San Venanzio,10458
25/03/2025,291,SP 4 tra San Pietro in Casale e San Vincenzo/San Venanzio,10574
12/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,16973
13/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,17089
14/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,16676
15/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,13595
16/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,10882
17/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,17307
18/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,17441
19/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,17665
20/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,17513
21/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,17888
22/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,14379
23/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,11303
24/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,16764
25/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,1706
12/03/2025,295,SP 9 tra Torrile e Colorno,5122
13/03/2025,295,SP 9 tra Torrile e Colorno,536
14/03/2025,295,SP 9 tra Torrile e Colorno,5289
15/03/2025,295,SP 9 tra Torrile e Colorno,3365
16/03/2025,295,SP 9 tra Torrile e Colorno,3087
17/03/2025,295,SP 9 tra Torrile e Colorno,499
18/03/2025,295,SP 9 tra Torrile e Colorno,4869
19/03/2025,295,SP 9 tra Torrile e Colorno,5195
20/03/2025,295,SP 9 tra Torrile e Colorno,512
21/03/2025,295,SP 9 tra Torrile e Colorno,5106
22/03/2025,295,SP 9 tra Torrile e Colorno,3428
23/03/2025,295,SP 9 tra Torrile e Colorno,2634
24/03/2025,295,SP 9 tra Torrile e Colorno,4958
25/03/2025,295,SP 9 tra Torrile e Colorno,4928
12/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,8305
13/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,8783
14/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,896
15/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,6991
16/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,6904
17/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,8322
18/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,8521
19/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,8725
20/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,9184
21/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,9146
22/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,7314
23/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,5599
24/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,8318
25/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,8526
12/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,6963
13/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,7149
14/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,7018
15/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,5946
16/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,5537
17/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,6782
18/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,6853
19/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,6871
20/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,6973
21/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,7443
22/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,6198
23/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,5292
24/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,6845
25/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,7016
12/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),1032
13/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),10271
14/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),1053
15/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),8218
16/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),7319
17/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),10248
18/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),102
19/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),1063
20/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),10336
21/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),1058
22/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),8171
23/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),6695
24/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),9918
25/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),10242
12/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,7069
13/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,7367
14/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,7235
15/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,5204
16/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,5695
17/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,7026
18/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,7309
19/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,737
20/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,7471
21/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,7439
22/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,5393
23/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,4545
24/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,7084
25/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,7121
12/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,434
13/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4317
14/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4596
15/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,3697
16/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4384
17/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4182
18/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4448
19/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4673
20/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4537
21/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4852
22/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,399
23/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,3239
24/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4226
25/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4394
12/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4303
13/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,465
14/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4728
15/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4191
16/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4617
17/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4777
18/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4559
19/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4749
20/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,497
21/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4924
22/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4403
23/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4025
24/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4759
25/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4631
12/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,4009
13/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,4226
14/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,4466
15/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,3914
16/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,5187
17/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,4209
18/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,4367
19/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,4569
20/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,4454
21/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,4829
22/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,4214
23/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,3925
24/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,3851
25/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,4336
12/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,7469
13/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,6969
14/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,7196
15/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,6537
16/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,6368
17/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,6904
18/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,7074
19/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,7479
20/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,7019
21/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,7532
22/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,6807
23/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,5813
24/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,6788
25/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,6743
12/03/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,1799
13/03/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,1894
14/03/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,18154
15/03/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,14214
16/03/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,117
17/03/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,1795
18/03/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,18659
19/03/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,18965
20/03/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,18815
21/03/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,18847
22/03/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,14424
23/03/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,10538
24/03/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,17912
25/03/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,18729
12/03/2025,311,SP 62Rvar tra San Giacomo e Tagliata,10654
13/03/2025,311,SP 62Rvar tra San Giacomo e Tagliata,11119
14/03/2025,311,SP 62Rvar tra San Giacomo e Tagliata,10963
15/03/2025,311,SP 62Rvar tra San Giacomo e Tagliata,7158
16/03/2025,311,SP 62Rvar tra San Giacomo e Tagliata,6864
17/03/2025,311,SP 62Rvar tra San Giacomo e Tagliata,10581
18/03/2025,311,SP 62Rvar tra San Giacomo e Tagliata,10787
19/03/2025,311,SP 62Rvar tra San Giacomo e Tagliata,9211
20/03/2025,311,SP 62Rvar tra San Giacomo e Tagliata,9317
21/03/2025,311,SP 62Rvar tra San Giacomo e Tagliata,10826
22/03/2025,311,SP 62Rvar tra San Giacomo e Tagliata,698
23/03/2025,311,SP 62Rvar tra San Giacomo e Tagliata,6696
24/03/2025,311,SP 62Rvar tra San Giacomo e Tagliata,10764
25/03/2025,311,SP 62Rvar tra San Giacomo e Tagliata,10815
12/03/2025,312,SP 42 tra Novellara e San Giacomo,1431
13/03/2025,312,SP 42 tra Novellara e San Giacomo,15201
14/03/2025,312,SP 42 tra Novellara e San Giacomo,14691
15/03/2025,312,SP 42 tra Novellara e San Giacomo,11274
16/03/2025,312,SP 42 tra Novellara e San Giacomo,9787
17/03/2025,312,SP 42 tra Novellara e San Giacomo,13877
18/03/2025,312,SP 42 tra Novellara e San Giacomo,14539
19/03/2025,312,SP 42 tra Novellara e San Giacomo,15126
20/03/2025,312,SP 42 tra Novellara e San Giacomo,14696
21/03/2025,312,SP 42 tra Novellara e San Giacomo,15132
22/03/2025,312,SP 42 tra Novellara e San Giacomo,11714
23/03/2025,312,SP 42 tra Novellara e San Giacomo,9779
24/03/2025,312,SP 42 tra Novellara e San Giacomo,14498
25/03/2025,312,SP 42 tra Novellara e San Giacomo,14714
12/03/2025,314,SP 2 tra Reggiolo e Tagliata,9178
13/03/2025,314,SP 2 tra Reggiolo e Tagliata,9073
14/03/2025,314,SP 2 tra Reggiolo e Tagliata,9493
15/03/2025,314,SP 2 tra Reggiolo e Tagliata,754
16/03/2025,314,SP 2 tra Reggiolo e Tagliata,7441
17/03/2025,314,SP 2 tra Reggiolo e Tagliata,8969
18/03/2025,314,SP 2 tra Reggiolo e Tagliata,924
19/03/2025,314,SP 2 tra Reggiolo e Tagliata,9274
20/03/2025,314,SP 2 tra Reggiolo e Tagliata,9139
21/03/2025,314,SP 2 tra Reggiolo e Tagliata,9524
22/03/2025,314,SP 2 tra Reggiolo e Tagliata,7498
23/03/2025,314,SP 2 tra Reggiolo e Tagliata,6288
24/03/2025,314,SP 2 tra Reggiolo e Tagliata,8826
25/03/2025,314,SP 2 tra Reggiolo e Tagliata,9191
12/03/2025,318,SP 51 a Salvaterra tra Villalunga/Sant'Antonino e Rubiera,10522
13/03/2025,318,SP 51 a Salvaterra tra Villalunga/Sant'Antonino e Rubiera,10716
14/03/2025,318,SP 51 a Salvaterra tra Villalunga/Sant'Antonino e Rubiera,1037
15/03/2025,318,SP 51 a Salvaterra tra Villalunga/Sant'Antonino e Rubiera,7142
16/03/2025,318,SP 51 a Salvaterra tra Villalunga/Sant'Antonino e Rubiera,6059
17/03/2025,318,SP 51 a Salvaterra tra Villalunga/Sant'Antonino e Rubiera,10348
18/03/2025,318,SP 51 a Salvaterra tra Villalunga/Sant'Antonino e Rubiera,10524
19/03/2025,318,SP 51 a Salvaterra tra Villalunga/Sant'Antonino e Rubiera,10659
20/03/2025,318,SP 51 a Salvaterra tra Villalunga/Sant'Antonino e Rubiera,10699
21/03/2025,318,SP 51 a Salvaterra tra Villalunga/Sant'Antonino e Rubiera,10918
22/03/2025,318,SP 51 a Salvaterra tra Villalunga/Sant'Antonino e Rubiera,7391
23/03/2025,318,SP 51 a Salvaterra tra Villalunga/Sant'Antonino e Rubiera,6052
24/03/2025,318,SP 51 a Salvaterra tra Villalunga/Sant'Antonino e Rubiera,10388
25/03/2025,318,SP 51 a Salvaterra tra Villalunga/Sant'Antonino e Rubiera,10554
12/03/2025,319,SP 15 tra Sassuolo e Magreta,8653
13/03/2025,319,SP 15 tra Sassuolo e Magreta,8734
14/03/2025,319,SP 15 tra Sassuolo e Magreta,8659
15/03/2025,319,SP 15 tra Sassuolo e Magreta,5487
16/03/2025,319,SP 15 tra Sassuolo e Magreta,4361
17/03/2025,319,SP 15 tra Sassuolo e Magreta,8483
18/03/2025,319,SP 15 tra Sassuolo e Magreta,9165
19/03/2025,319,SP 15 tra Sassuolo e Magreta,9199
20/03/2025,319,SP 15 tra Sassuolo e Magreta,8952
21/03/2025,319,SP 15 tra Sassuolo e Magreta,8846
22/03/2025,319,SP 15 tra Sassuolo e Magreta,5237
23/03/2025,319,SP 15 tra Sassuolo e Magreta,4258
24/03/2025,319,SP 15 tra Sassuolo e Magreta,8859
25/03/2025,319,SP 15 tra Sassuolo e Magreta,8958
12/03/2025,321,SP 467 tra Sassuolo e ponte fiume Secchia (confine provinciale Modena/Reggio Emilia,3027
13/03/2025,321,SP 467 tra Sassuolo e ponte fiume Secchia (confine provinciale Modena/Reggio Emilia,31124
14/03/2025,321,SP 467 tra Sassuolo e ponte fiume Secchia (confine provinciale Modena/Reggio Emilia,31661
15/03/2025,321,SP 467 tra Sassuolo e ponte fiume Secchia (confine provinciale Modena/Reggio Emilia,26025
16/03/2025,321,SP 467 tra Sassuolo e ponte fiume Secchia (confine provinciale Modena/Reggio Emilia,23321
17/03/2025,321,SP 467 tra Sassuolo e ponte fiume Secchia (confine provinciale Modena/Reggio Emilia,31618
18/03/2025,321,SP 467 tra Sassuolo e ponte fiume Secchia (confine provinciale Modena/Reggio Emilia,31505
19/03/2025,321,SP 467 tra Sassuolo e ponte fiume Secchia (confine provinciale Modena/Reggio Emilia,32205
20/03/2025,321,SP 467 tra Sassuolo e ponte fiume Secchia (confine provinciale Modena/Reggio Emilia,3134
21/03/2025,321,SP 467 tra Sassuolo e ponte fiume Secchia (confine provinciale Modena/Reggio Emilia,32531
22/03/2025,321,SP 467 tra Sassuolo e ponte fiume Secchia (confine provinciale Modena/Reggio Emilia,26196
23/03/2025,321,SP 467 tra Sassuolo e ponte fiume Secchia (confine provinciale Modena/Reggio Emilia,22426
24/03/2025,321,SP 467 tra Sassuolo e ponte fiume Secchia (confine provinciale Modena/Reggio Emilia,31918
25/03/2025,321,SP 467 tra Sassuolo e ponte fiume Secchia (confine provinciale Modena/Reggio Emilia,31644
13/03/2025,323,SP 467 tra Maranello (SP 3) e Pozza (SS 12),24026
17/03/2025,323,SP 467 tra Maranello (SP 3) e Pozza (SS 12),22593
18/03/2025,323,SP 467 tra Maranello (SP 3) e Pozza (SS 12),22105
19/03/2025,323,SP 467 tra Maranello (SP 3) e Pozza (SS 12),24766
20/03/2025,323,SP 467 tra Maranello (SP 3) e Pozza (SS 12),24825
21/03/2025,323,SP 467 tra Maranello (SP 3) e Pozza (SS 12),25555
25/03/2025,323,SP 467 tra Maranello (SP 3) e Pozza (SS 12),23178
12/03/2025,328,SP 486 tra Modena (viadotto A 1) e Baggiovara/Casinalbo,21759
13/03/2025,328,SP 486 tra Modena (viadotto A 1) e Baggiovara/Casinalbo,22773
14/03/2025,328,SP 486 tra Modena (viadotto A 1) e Baggiovara/Casinalbo,22462
15/03/2025,328,SP 486 tra Modena (viadotto A 1) e Baggiovara/Casinalbo,18918
16/03/2025,328,SP 486 tra Modena (viadotto A 1) e Baggiovara/Casinalbo,14437
17/03/2025,328,SP 486 tra Modena (viadotto A 1) e Baggiovara/Casinalbo,21517
18/03/2025,328,SP 486 tra Modena (viadotto A 1) e Baggiovara/Casinalbo,22517
19/03/2025,328,SP 486 tra Modena (viadotto A 1) e Baggiovara/Casinalbo,22613
20/03/2025,328,SP 486 tra Modena (viadotto A 1) e Baggiovara/Casinalbo,22604
21/03/2025,328,SP 486 tra Modena (viadotto A 1) e Baggiovara/Casinalbo,23014
22/03/2025,328,SP 486 tra Modena (viadotto A 1) e Baggiovara/Casinalbo,18809
23/03/2025,328,SP 486 tra Modena (viadotto A 1) e Baggiovara/Casinalbo,14447
24/03/2025,328,SP 486 tra Modena (viadotto A 1) e Baggiovara/Casinalbo,21753
25/03/2025,328,SP 486 tra Modena (viadotto A 1) e Baggiovara/Casinalbo,22937
12/03/2025,331,SP 325 tra A 1 (casello Sasso Marconi) e Vado,719
13/03/2025,331,SP 325 tra A 1 (casello Sasso Marconi) e Vado,7268
14/03/2025,331,SP 325 tra A 1 (casello Sasso Marconi) e Vado,6554
15/03/2025,331,SP 325 tra A 1 (casello Sasso Marconi) e Vado,6062
16/03/2025,331,SP 325 tra A 1 (casello Sasso Marconi) e Vado,5099
17/03/2025,331,SP 325 tra A 1 (casello Sasso Marconi) e Vado,7211
18/03/2025,331,SP 325 tra A 1 (casello Sasso Marconi) e Vado,7383
19/03/2025,331,SP 325 tra A 1 (casello Sasso Marconi) e Vado,7515
20/03/2025,331,SP 325 tra A 1 (casello Sasso Marconi) e Vado,7438
21/03/2025,331,SP 325 tra A 1 (casello Sasso Marconi) e Vado,7696
22/03/2025,331,SP 325 tra A 1 (casello Sasso Marconi) e Vado,6102
23/03/2025,331,SP 325 tra A 1 (casello Sasso Marconi) e Vado,5012
24/03/2025,331,SP 325 tra A 1 (casello Sasso Marconi) e Vado,7214
25/03/2025,331,SP 325 tra A 1 (casello Sasso Marconi) e Vado,7512
12/03/2025,332,SP 306R tra Castel Bolognese e Riolo Terme,8526
13/03/2025,332,SP 306R tra Castel Bolognese e Riolo Terme,8697
14/03/2025,332,SP 306R tra Castel Bolognese e Riolo Terme,7573
15/03/2025,332,SP 306R tra Castel Bolognese e Riolo Terme,6487
16/03/2025,332,SP 306R tra Castel Bolognese e Riolo Terme,5891
17/03/2025,332,SP 306R tra Castel Bolognese e Riolo Terme,8486
18/03/2025,332,SP 306R tra Castel Bolognese e Riolo Terme,8897
19/03/2025,332,SP 306R tra Castel Bolognese e Riolo Terme,8702
20/03/2025,332,SP 306R tra Castel Bolognese e Riolo Terme,9154
21/03/2025,332,SP 306R tra Castel Bolognese e Riolo Terme,9213
22/03/2025,332,SP 306R tra Castel Bolognese e Riolo Terme,7739
23/03/2025,332,SP 306R tra Castel Bolognese e Riolo Terme,6421
24/03/2025,332,SP 306R tra Castel Bolognese e Riolo Terme,8673
25/03/2025,332,SP 306R tra Castel Bolognese e Riolo Terme,889
12/03/2025,334,SP 8 tra A 14 (casello Faenza) e Granarolo Faentino,13316
13/03/2025,334,SP 8 tra A 14 (casello Faenza) e Granarolo Faentino,14076
14/03/2025,334,SP 8 tra A 14 (casello Faenza) e Granarolo Faentino,10342
15/03/2025,334,SP 8 tra A 14 (casello Faenza) e Granarolo Faentino,9553
16/03/2025,334,SP 8 tra A 14 (casello Faenza) e Granarolo Faentino,10704
17/03/2025,334,SP 8 tra A 14 (casello Faenza) e Granarolo Faentino,13807
18/03/2025,334,SP 8 tra A 14 (casello Faenza) e Granarolo Faentino,14205
19/03/2025,334,SP 8 tra A 14 (casello Faenza) e Granarolo Faentino,14387
20/03/2025,334,SP 8 tra A 14 (casello Faenza) e Granarolo Faentino,14406
21/03/2025,334,SP 8 tra A 14 (casello Faenza) e Granarolo Faentino,14696
22/03/2025,334,SP 8 tra A 14 (casello Faenza) e Granarolo Faentino,1228
23/03/2025,334,SP 8 tra A 14 (casello Faenza) e Granarolo Faentino,10492
24/03/2025,334,SP 8 tra A 14 (casello Faenza) e Granarolo Faentino,13924
25/03/2025,334,SP 8 tra A 14 (casello Faenza) e Granarolo Faentino,14668
12/03/2025,337,SP 14 tra Lugo e Fusignano,12278
13/03/2025,337,SP 14 tra Lugo e Fusignano,12252
14/03/2025,337,SP 14 tra Lugo e Fusignano,10222
15/03/2025,337,SP 14 tra Lugo e Fusignano,8764
16/03/2025,337,SP 14 tra Lugo e Fusignano,6458
18/03/2025,337,SP 14 tra Lugo e Fusignano,12193
19/03/2025,337,SP 14 tra Lugo e Fusignano,10581
20/03/2025,337,SP 14 tra Lugo e Fusignano,12215
21/03/2025,337,SP 14 tra Lugo e Fusignano,12436
22/03/2025,337,SP 14 tra Lugo e Fusignano,9828
23/03/2025,337,SP 14 tra Lugo e Fusignano,6679
12/03/2025,340,SP 72 tra San Martino in Strada (Forli') e Para/Meldola,10627
13/03/2025,340,SP 72 tra San Martino in Strada (Forli') e Para/Meldola,10973
14/03/2025,340,SP 72 tra San Martino in Strada (Forli') e Para/Meldola,10191
15/03/2025,340,SP 72 tra San Martino in Strada (Forli') e Para/Meldola,8132
16/03/2025,340,SP 72 tra San Martino in Strada (Forli') e Para/Meldola,6854
17/03/2025,340,SP 72 tra San Martino in Strada (Forli') e Para/Meldola,10569
18/03/2025,340,SP 72 tra San Martino in Strada (Forli') e Para/Meldola,10964
19/03/2025,340,SP 72 tra San Martino in Strada (Forli') e Para/Meldola,10922
20/03/2025,340,SP 72 tra San Martino in Strada (Forli') e Para/Meldola,11269
21/03/2025,340,SP 72 tra San Martino in Strada (Forli') e Para/Meldola,11296
22/03/2025,340,SP 72 tra San Martino in Strada (Forli') e Para/Meldola,9123
23/03/2025,340,SP 72 tra San Martino in Strada (Forli') e Para/Meldola,7159
24/03/2025,340,SP 72 tra San Martino in Strada (Forli') e Para/Meldola,10891
25/03/2025,340,SP 72 tra San Martino in Strada (Forli') e Para/Meldola,1077
12/03/2025,342,SP 33 tra A 14 (casello Valle del Rubicone) e Savignano sul Rubicone ,18685
13/03/2025,342,SP 33 tra A 14 (casello Valle del Rubicone) e Savignano sul Rubicone ,18586
14/03/2025,342,SP 33 tra A 14 (casello Valle del Rubicone) e Savignano sul Rubicone ,19257
15/03/2025,342,SP 33 tra A 14 (casello Valle del Rubicone) e Savignano sul Rubicone ,1556
16/03/2025,342,SP 33 tra A 14 (casello Valle del Rubicone) e Savignano sul Rubicone ,12534
17/03/2025,342,SP 33 tra A 14 (casello Valle del Rubicone) e Savignano sul Rubicone ,17984
18/03/2025,342,SP 33 tra A 14 (casello Valle del Rubicone) e Savignano sul Rubicone ,19324
19/03/2025,342,SP 33 tra A 14 (casello Valle del Rubicone) e Savignano sul Rubicone ,1933
20/03/2025,342,SP 33 tra A 14 (casello Valle del Rubicone) e Savignano sul Rubicone ,19526
21/03/2025,342,SP 33 tra A 14 (casello Valle del Rubicone) e Savignano sul Rubicone ,20025
22/03/2025,342,SP 33 tra A 14 (casello Valle del Rubicone) e Savignano sul Rubicone ,16074
23/03/2025,342,SP 33 tra A 14 (casello Valle del Rubicone) e Savignano sul Rubicone ,12358
24/03/2025,342,SP 33 tra A 14 (casello Valle del Rubicone) e Savignano sul Rubicone ,18347
25/03/2025,342,SP 33 tra A 14 (casello Valle del Rubicone) e Savignano sul Rubicone ,19502
12/03/2025,343,SP 4 (ex SS 310) tra Galeata e Santa Sofia,5418
